passmisses;goals;outsides;goalkicks;passmisses_offside;fast_attacks;all_attacks;leftwing_1stquarter_possession;leftwing_2ndquarter_possession;middlewing_1stquarter_possession;middlewing_2ndquarter_possession;middlewing_4thquarter_possession;rightwing_3rdquarter_possession;passchains;k
1,013049316;-0,409647272;-0,485017649;0,076821453;-0,107674488;-1,153111604;-1,49645566;0,890824679;-1,181478027;0,236988313;-0,536399498;-0,419615269;-1,051575685;-0,641995184;1
1,013049316;-0,409647272;-1,485627127;-0,724793708;-0,810854821;-1,153111604;-1,339235694;1,962615566;-0,413114566;0,400850348;0,56130669;-0,943617761;-0,400797928;-0,641995184;1
0,83832288;-0,719790317;-0,818554142;0,076821453;-0,810854821;-1,153111604;-1,968115556;0,257493701;-1,410352249;0,428160688;-0,281858933;-0,973560761;0,072494987;-0,641995184;1
1,013049316;-0,719790317;-0,485017649;0,878436614;-0,810854821;-0,755950553;-0,710355833;0,111340398;-1,001648281;-0,145356436;0,354492481;-0,973560761;-0,865639183;-0,815190457;1
3,284492985;-0,719790317;0,182055335;0,076821453;-0,810854821;-1,153111604;-1,49645566;-0,229683975;-0,086151391;1,274781203;0,943117538;-0,808874263;-0,37544295;-0,988385729;1
0,488870008;-0,719790317;-1,152090634;0,076821453;-0,107674488;-0,954531078;-1,339235694;1,036977982;-0,265981137;0,264298652;0,259039769;-0,973560761;-0,958607434;-0,468799912;1
0,314143572;-0,719790317;-0,818554142;0,076821453;-0,810854821;-1,153111604;-1,339235694;0,793389144;-1,001648281;0,592022723;0,545397905;-0,973560761;-0,78957425;-0,468799912;1
0,83832288;-0,719790317;-0,818554142;0,076821453;-0,810854821;-0,954531078;-0,867575798;1,524155658;-0,380418248;0,100436617;1,913553444;-0,973560761;0,089398305;-0,641995184;1
1,362502188;-0,719790317;-1,152090634;0,076821453;-0,810854821;-1,153111604;-0,867575798;0,549800306;-0,674685106;-0,418459828;0,434036407;-0,928646261;-0,578282771;-0,468799912;1
-0,384762173;-0,409647272;-0,818554142;0,878436614;-0,810854821;-0,755950553;-0,867575798;0,842106912;-0,870863011;0,482781366;0,052225559;-0,704073765;-0,916349138;-0,295604639;1
1,013049316;-0,719790317;-0,151481157;0,076821453;-0,810854821;-0,954531078;-1,024795764;-1,106603791;-0,086151391;1,274781203;1,03857025;-0,853788762;-0,58673443;-0,468799912;1
-0,559488609;-0,719790317;0,182055335;0,878436614;-0,810854821;-1,153111604;-1,49645566;0,403647003;-0,919907487;-0,309218471;0,418127622;-0,838817263;-0,434604564;-0,468799912;1
2,061407933;-0,719790317;-0,818554142;0,076821453;-0,810854821;-0,954531078;-1,182015729;-0,32711951;-0,756425899;0,045815939;0,688576973;-0,973560761;0,199269875;-0,988385729;1
1,013049316;-0,719790317;-0,485017649;0,878436614;-0,810854821;-1,153111604;-0,867575798;0,111340398;-0,249632978;-0,090735757;0,036316774;-0,868760262;-0,671251022;-0,468799912;1
0,314143572;-0,409647272;-1,819163619;-0,724793708;-0,810854821;-0,954531078;-1,182015729;0,403647003;-0,936255646;0,646643401;0,08404313;-0,973560761;-0,612089407;-0,468799912;1
1,71195506;-0,719790317;-1,485627127;-0,724793708;-0,107674488;-0,954531078;-1,182015729;0,354929236;-0,740077741;-0,33652881;1,834009517;-0,973560761;-0,502217838;-0,468799912;1
0,488870008;-0,719790317;-1,152090634;-0,724793708;-0,810854821;-0,755950553;-0,710355833;1,085695749;-0,347721931;0,482781366;-0,218223791;-0,928646261;-0,113441515;-0,641995184;1
1,187775752;-0,719790317;-0,151481157;0,878436614;-0,810854821;-1,153111604;-0,553135868;1,183131285;-1,017996439;0,974367472;-0,250041362;-0,973560761;-0,958607434;-0,295604639;1
3,633945857;-0,719790317;-0,818554142;-0,724793708;-0,810854821;-1,153111604;-1,810895591;1,28056682;-0,919907487;0,783195097;2,056732512;-0,973560761;-1,178350573;-1,161581001;1
1,537228624;-0,719790317;-1,485627127;0,076821453;-0,810854821;-0,954531078;-1,024795764;1,67030896;-0,053455073;1,165539846;1,213566889;-0,973560761;-0,764219273;-0,641995184;1
0,83832288;-0,409647272;0,182055335;0,878436614;-0,810854821;-0,954531078;-1,024795764;-0,034812905;-0,543899836;0,236988313;1,913553444;-0,973560761;-0,679702681;-0,815190457;1
2,410860805;-0,719790317;-1,152090634;0,076821453;-0,107674488;-1,153111604;-1,810895591;-0,278401743;-1,197826186;0,865126115;0,004499203;-0,973560761;-0,831832546;-0,295604639;1
0,83832288;-0,719790317;-0,151481157;0,076821453;-0,810854821;-1,153111604;-0,867575798;0,501082539;-0,968951963;1,056298489;1,659012878;-0,913674761;-0,223313085;-0,295604639;1
1,013049316;-0,719790317;0,515591828;0,878436614;-0,810854821;-0,755950553;-0,553135868;0,501082539;-0,576596153;0,892436454;0,354492481;-0,973560761;-0,485314519;-0,295604639;1
0,488870008;-0,719790317;-0,485017649;0,076821453;-0,810854821;-1,153111604;-1,024795764;1,036977982;-0,364070089;0,100436617;0,895391182;-0,973560761;-0,223313085;-0,295604639;1
1,886681496;-0,719790317;-0,818554142;0,076821453;-0,107674488;-0,755950553;-1,024795764;0,403647003;0,044633879;0,264298652;1,611286522;-0,37470077;0,106301624;-0,468799912;1
0,83832288;-0,719790317;-1,152090634;-0,724793708;-0,107674488;-1,153111604;-1,024795764;-0,473272813;-0,429462724;0,34622967;0,434036407;-0,659159265;-0,290926358;-0,468799912;1
1,362502188;-0,719790317;0,84912832;2,481666937;-0,810854821;-1,153111604;-1,339235694;0,939542447;-0,854514852;1,165539846;0,195404627;-0,913674761;-0,569831111;-0,295604639;2
0,83832288;-0,719790317;-0,485017649;1,680051776;-0,810854821;-1,153111604;-1,024795764;0,354929236;-0,707381423;2,285263753;1,054479036;-0,958589261;-0,814929228;-0,295604639;2
0,314143572;-0,719790317;-0,151481157;1,680051776;-0,810854821;-0,557370027;-1,182015729;-0,863014953;-0,968951963;-0,00880474;0,195404627;-0,793902763;-0,645896044;-0,468799912;2
3,808672293;-0,719790317;0,182055335;2,481666937;-0,810854821;-0,954531078;-1,339235694;0,939542447;-0,200588502;0,34622967;1,134022962;-0,973560761;-0,806477569;-0,988385729;2
1,71195506;-0,719790317;-0,485017649;2,481666937;-0,810854821;-1,153111604;-1,810895591;0,549800306;-1,050692757;1,520574256;0,052225559;-0,973560761;-1,237512187;-0,815190457;2
1,537228624;-0,719790317;-0,818554142;1,680051776;-0,810854821;-0,954531078;-0,867575798;0,549800306;-0,282329296;-0,063425418;0,465853978;-0,973560761;-0,950155775;-0,468799912;2
0,488870008;-0,719790317;0,515591828;3,283282099;-0,810854821;-0,954531078;-0,710355833;1,426720122;-0,413114566;0,155057296;-0,011409582;-0,868760262;-0,705057658;-0,295604639;2
1,013049316;-0,719790317;-0,485017649;1,680051776;-0,810854821;-0,755950553;-0,395915902;3,813890733;0,28985626;0,0185056;0,211313413;-0,853788762;-0,307829676;-0,295604639;2
1,013049316;-0,719790317;1,182664813;3,283282099;-0,810854821;-1,153111604;-1,024795764;0,257493701;-0,102499549;0,919746793;0,831756041;-0,853788762;-0,730412636;-0,295604639;2
0,663596444;-0,719790317;-0,151481157;1,680051776;-0,810854821;-1,153111604;-1,182015729;1,329284587;-0,118847708;0,400850348;-0,345494074;-0,868760262;-1,305125461;-0,815190457;2
1,537228624;-0,719790317;0,182055335;1,680051776;-0,810854821;-1,153111604;-1,339235694;0,160058166;-0,560247994;-0,418459828;2,708992711;-0,928646261;-0,747315954;-0,295604639;2
1,71195506;-0,719790317;0,182055335;2,481666937;-0,810854821;-1,153111604;-1,182015729;0,160058166;-1,246870662;0,810505436;1,595377737;-0,973560761;-0,485314519;-0,468799912;2
0,488870008;-0,719790317;-0,485017649;0,076821453;-0,810854821;-1,153111604;-0,867575798;0,354929236;-0,854514852;2,06678104;1,24538446;-0,973560761;-0,257119721;-0,641995184;3
1,71195506;-0,719790317;-1,485627127;-0,724793708;-0,810854821;-1,153111604;-0,867575798;0,939542447;-0,527551677;1,411332899;1,102205392;-0,973560761;-0,628992726;-0,295604639;3
1,71195506;-0,719790317;-1,152090634;0,076821453;-0,107674488;-1,153111604;-1,182015729;0,111340398;-1,067040916;1,739056969;0,370401266;-0,973560761;-1,119188959;-0,468799912;3
1,362502188;-0,719790317;-1,485627127;-0,724793708;-0,810854821;-0,755950553;-0,553135868;1,085695749;-0,723729582;2,585677484;0,32267491;-0,973560761;-0,840284206;-0,815190457;3
1,187775752;-0,719790317;-1,152090634;0,076821453;-0,810854821;-1,153111604;-1,182015729;1,085695749;-0,707381423;3,377677321;2,088550082;-0,973560761;-0,975510753;-0,468799912;3
0,83832288;-0,409647272;-0,485017649;0,878436614;-0,810854821;-0,954531078;-0,710355833;1,67030896;0,142722832;1,793677648;0,338583695;-0,973560761;-1,144543936;-0,295604639;3
0,488870008;-0,719790317;-0,818554142;0,076821453;-0,810854821;-1,153111604;-1,182015729;1,085695749;-0,772774058;1,38402256;0,465853978;-0,973560761;-1,237512187;-0,988385729;3
1,537228624;-0,719790317;-0,818554142;-0,724793708;-0,107674488;-1,153111604;-1,182015729;0,988260214;-1,230522503;1,465953577;-0,090953509;-0,913674761;-0,772670932;-0,468799912;3
1,013049316;-0,719790317;-1,485627127;0,076821453;-0,810854821;-1,153111604;-1,339235694;1,816462263;0,436989689;0,428160688;1,118114177;-0,599273266;-0,671251022;-0,295604639;5
0,488870008;-0,719790317;-0,818554142;0,076821453;-0,810854821;-0,954531078;-1,339235694;1,231849052;0,453337848;0,100436617;0,195404627;-0,868760262;-1,127640618;-0,815190457;5
1,362502188;-0,409647272;-0,485017649;0,878436614;-0,810854821;-0,755950553;-0,553135868;3,813890733;1,744842389;0,182367635;0,593124261;-0,823845763;-0,333184654;-0,641995184;5
0,83832288;-0,719790317;-0,485017649;0,076821453;-0,107674488;-0,954531078;-0,238695937;-0,278401743;-1,541137519;0,428160688;2,327181863;-0,269900272;0,097849965;0,743566995;6
-0,035309301;1,451210998;-1,485627127;-0,724793708;-0,810854821;-0,755950553;0,075743994;0,354929236;0,306204419;0,318919331;1,420381098;0,149301722;-0,417701246;1,436348084;6
-0,210035737;-0,719790317;-1,152090634;0,076821453;-0,107674488;-0,557370027;-0,395915902;2,303639939;0,436989689;2,203332736;1,24538446;-0,973560761;0,064043328;1,436348084;7
0,83832288;-0,719790317;-0,818554142;0,878436614;-0,107674488;-0,557370027;0,075743994;1,183131285;0,518730483;0,318919331;1,595377737;-0,195042773;-0,071183219;1,436348084;7
-0,035309301;-0,719790317;-1,152090634;-0,724793708;-0,810854821;-0,954531078;-0,395915902;1,329284587;-1,050692757;0,919746793;1,897644658;-0,973560761;0,173914897;0,916762267;9
0,83832288;-0,719790317;1,182664813;-0,724793708;-0,810854821;-1,153111604;-0,710355833;0,549800306;-0,821818534;0,810505436;1,738556805;-0,823845763;0,072494987;1,436348084;9
1,362502188;-0,719790317;-1,485627127;-0,724793708;0,595505844;-1,153111604;-0,553135868;0,354929236;-0,184240343;0,291608992;1,356745957;-0,793902763;-0,595186089;0,743566995;9
2,061407933;-0,719790317;-0,485017649;0,076821453;-0,107674488;-1,153111604;-1,024795764;-0,716861651;-0,952603804;1,329401881;1,595377737;-0,928646261;1,551535345;0,39717645;9
-0,035309301;-0,719790317;-1,485627127;-0,724793708;-0,810854821;-1,153111604;-1,024795764;0,354929236;-1,197826186;0,837815776;2,645357569;-0,973560761;-0,045828242;1,263152812;9
0,663596444;-0,409647272;0,182055335;0,878436614;-0,810854821;-1,153111604;-1,182015729;-0,619426116;-0,674685106;0,127746956;1,802191946;-0,659159265;-0,012021605;0,39717645;9
0,488870008;-0,719790317;0,182055335;0,076821453;-0,810854821;-0,954531078;-0,081475972;0,744671376;-0,821818534;1,329401881;1,881735873;-0,973560761;0,850047633;1,263152812;9
0,488870008;-0,719790317;-1,152090634;-0,724793708;-0,810854821;-1,153111604;-0,867575798;0,598518074;-0,364070089;0,728574419;2,390817004;-0,973560761;0,064043328;0,743566995;9
-0,559488609;-0,719790317;-1,485627127;-0,724793708;-0,810854821;-0,954531078;-0,867575798;1,524155658;-0,527551677;0,34622967;0,609033046;-0,973560761;0,089398305;1,08995754;9
1,013049316;-0,719790317;0,182055335;-0,724793708;0,595505844;-0,954531078;-0,081475972;0,257493701;-0,102499549;1,930229344;1,929462229;-0,958589261;-0,738864295;1,08995754;9
1,362502188;-0,719790317;-0,151481157;0,076821453;-0,107674488;-1,153111604;-1,182015729;1,572873425;-0,919907487;1,411332899;0,386310051;-0,748988264;-1,10228564;0,223981178;9
0,83832288;-0,719790317;-0,485017649;0,878436614;-0,810854821;-1,153111604;-0,553135868;2,839535382;-0,576596153;0,318919331;-0,584125854;-0,748988264;-0,257119721;0,39717645;9
-0,035309301;-0,719790317;-0,818554142;-0,724793708;-0,810854821;-0,954531078;-0,553135868;0,939542447;0,469686007;0,373540009;0,624941831;-0,823845763;0,131656601;0,39717645;9
1,013049316;-0,719790317;-1,485627127;-0,724793708;-0,810854821;-1,153111604;-0,867575798;1,231849052;-0,233284819;1,001677811;0,863573612;-0,674130765;-1,026220708;-0,122409367;9
0,139417135;-0,719790317;-0,485017649;1,680051776;-0,810854821;-1,153111604;-0,867575798;0,501082539;-0,740077741;-0,227287453;0,513580334;-0,973560761;0,055591669;0,39717645;9
1,013049316;-0,719790317;-0,485017649;0,878436614;-0,810854821;-0,954531078;-0,553135868;2,839535382;0,829345499;0,70126408;0,688576973;-0,973560761;-0,806477569;-0,122409367;9
0,488870008;-0,719790317;0,182055335;1,680051776;-0,810854821;-1,153111604;-0,867575798;0,257493701;-0,985300122;1,165539846;2,088550082;-0,973560761;0,04714001;1,263152812;9
0,488870008;-0,719790317;-0,818554142;0,076821453;-0,810854821;-0,954531078;-0,710355833;1,378002355;-0,315025613;-0,00880474;2,263546721;-0,958589261;-0,121893174;0,570371723;9
1,362502188;-0,719790317;0,515591828;0,076821453;-0,810854821;-1,153111604;-1,024795764;1,134413517;-0,380418248;1,438643238;2,613539999;-0,973560761;-0,434604564;1,436348084;9
0,663596444;-0,719790317;-0,818554142;0,878436614;-0,810854821;-1,153111604;-1,024795764;0,695953609;-0,347721931;0,537402044;2,899898135;-0,973560761;-0,882542501;0,050785905;9
0,488870008;-0,719790317;0,182055335;0,878436614;-0,810854821;-1,153111604;-0,867575798;1,719026728;-0,331373772;0,236988313;1,404472313;-0,913674761;-0,265571381;0,223981178;9
-0,559488609;-0,409647272;-0,151481157;0,878436614;-0,107674488;-0,755950553;-0,710355833;-1,106603791;-1,557485678;0,865126115;0,688576973;-0,838817263;-0,257119721;0,050785905;9
1,013049316;-0,719790317;-0,818554142;-0,724793708;-0,107674488;-1,153111604;-0,395915902;0,598518074;-0,494855359;0,537402044;1,468107454;-0,958589261;-0,197958107;0,916762267;9
0,139417135;-0,719790317;-0,485017649;0,076821453;-0,810854821;-1,153111604;-0,238695937;1,572873425;0,273508102;1,138229507;1,913553444;-0,928646261;-0,282474699;0,743566995;9
-0,384762173;-0,719790317;-1,485627127;-0,724793708;-0,810854821;-0,954531078;-0,710355833;0,06262263;-0,887211169;1,793677648;0,863573612;-0,599273266;0,283786467;1,08995754;9
0,663596444;-0,719790317;0,84912832;0,076821453;-0,810854821;-1,153111604;-0,395915902;-0,52199058;-0,903559328;2,176022396;2,19991158;-0,958589261;-0,172603129;1,08995754;9
