passmisses;goals;outsides;goalkicks;passmisses_offside;fast_attacks;all_attacks;leftwing_1stquarter_possession;leftwing_2ndquarter_possession;middlewing_1stquarter_possession;middlewing_2ndquarter_possession;middlewing_4thquarter_possession;rightwing_3rdquarter_possession;passchains;k
-0,210035737;1,141067953;-0,818554142;0,076821453;1,298686176;0,634113126;-0,081475972;1,231849052;-0,674685106;-0,527701184;-0,600034639;0,852962211;-0,459959542;1,609543357;7
-0,908941481;0,210638818;-0,818554142;-0,724793708;0,595505844;0,435532601;0,075743994;2,303639939;-0,838166693;0,974367472;0,449945193;0,403817218;0,613401175;0,916762267;7
-1,258394353;0,830924908;-0,485017649;0,076821453;0,595505844;0,832693652;-0,238695937;0,647235841;-0,167892184;-0,964666612;-1,029571844;1,257192705;-1,178350573;0,743566995;7
-1,083667917;0,210638818;0,182055335;-0,724793708;-0,107674488;0,634113126;-0,395915902;1,426720122;-0,576596153;-0,609632202;0,131769486;-0,030356275;0,165463238;0,223981178;7
-0,908941481;0,210638818;-0,485017649;0,878436614;-0,810854821;-0,160208976;-0,553135868;1,329284587;-0,413114566;-0,746183898;0,306766125;0,957762709;-0,755767614;0,743566995;7
-1,782573662;1,141067953;-1,152090634;-0,724793708;-0,107674488;0,435532601;-0,238695937;0,842106912;-0,331373772;-0,309218471;-0,63185221;2,544741684;0,131656601;0,743566995;7
-0,734215045;0,210638818;0,84912832;0,076821453;2,70504684;0,435532601;-0,395915902;2,108768868;-0,151544026;-0,582321863;-0,059135938;1,122449207;-0,645896044;1,609543357;7
1,013049316;-0,099504227;-0,485017649;0,878436614;2,001866508;0,236952075;-0,081475972;0,988260214;-1,132433551;-0,69156322;-0,39322043;0,688275713;-0,527572815;0,916762267;7
-1,083667917;0,520781863;-0,485017649;-0,724793708;0,595505844;0,832693652;-0,081475972;2,157486636;-0,805470376;-0,33652881;0,7681209;0,388845718;-0,468411201;1,08995754;7
-1,607847225;-0,099504227;-1,152090634;-0,724793708;0,595505844;0,634113126;-0,238695937;1,378002355;-1,263218821;-0,964666612;-1,411382692;0,733190213;-0,823380887;0,050785905;7
-0,908941481;-0,099504227;-1,152090634;-0,724793708;1,298686176;0,236952075;-0,395915902;0,890824679;-0,854514852;0,127746956;-0,313676503;1,736280697;-1,119188959;0,223981178;7
-0,384762173;0,210638818;-0,485017649;-0,724793708;1,298686176;-0,160208976;0,075743994;0,695953609;-0,151544026;-0,445770167;-0,313676503;1,152392206;-0,054279901;-0,122409367;7
-0,559488609;0,210638818;-0,151481157;-0,724793708;1,298686176;0,634113126;0,232963959;1,036977982;-0,887211169;-0,609632202;-0,39322043;0,628389714;-0,341636313;0,570371723;7
-1,083667917;-0,719790317;0,515591828;-0,724793708;0,595505844;0,236952075;-0,710355833;2,547228777;-0,870863011;-0,118046096;-1,538652974;0,373874218;-1,254415506;-0,295604639;7
-2,30675297;0,520781863;0,182055335;-0,724793708;-0,810854821;0,634113126;-0,081475972;0,598518074;-0,462159042;-0,391149488;-0,790940063;0,957762709;-1,009317389;0,743566995;7
-0,210035737;-0,099504227;-0,485017649;-0,724793708;-0,107674488;1,229854703;0,075743994;1,962615566;-0,167892184;0,073126278;-0,250041362;1,496736701;-0,983962412;0,743566995;7
-0,035309301;-0,719790317;0,182055335;-0,724793708;-0,107674488;0,038371549;-0,553135868;1,913897798;0,142722832;-0,800804576;-0,409129215;-0,195042773;-0,147248152;1,609543357;7
-0,035309301;0,520781863;1,182664813;-0,724793708;2,70504684;0,832693652;-0,238695937;0,890824679;-0,429462724;-0,800804576;-0,918210346;1,152392206;-0,823380887;0,743566995;7
-1,433120789;-0,719790317;0,515591828;1,680051776;2,001866508;0,236952075;-0,395915902;1,378002355;-0,265981137;-0,828114916;-1,061389414;1,706337698;-0,679702681;0,223981178;7
-1,957300098;0,520781863;0,182055335;-0,724793708;0,595505844;0,038371549;-0,553135868;0,939542447;-0,641988788;-0,555011524;-0,043227153;0,448731717;-1,398093712;1,436348084;7
-1,433120789;-0,099504227;0,182055335;-0,724793708;1,298686176;0,435532601;-0,553135868;1,085695749;-1,671922789;-0,555011524;0,449945193;-0,075270775;-0,924800797;0,050785905;7
-1,957300098;0,210638818;-0,151481157;-0,724793708;0,595505844;0,832693652;-0,081475972;0,598518074;-1,443048567;-0,718873559;-1,252294838;2,21536869;-0,527572815;0,570371723;7
-0,908941481;0,830924908;-1,152090634;-0,724793708;-0,107674488;-0,358789502;-0,710355833;3,911326269;-0,919907487;-0,964666612;-0,472764357;1,406907702;-1,406545371;0,570371723;7
-1,782573662;-0,099504227;-1,152090634;-0,724793708;-0,107674488;-0,358789502;-1,024795764;5,908754739;-0,216936661;-0,418459828;-0,456855571;-0,509444268;-0,671251022;-0,122409367;9
