passmisses;goals;outsides;goalkicks;passmisses_offside;fast_attacks;all_attacks;leftwing_1stquarter_possession;leftwing_2ndquarter_possession;middlewing_1stquarter_possession;middlewing_2ndquarter_possession;middlewing_4thquarter_possession;rightwing_3rdquarter_possession;passchains;k
1,187775752;-0,719790317;0,182055335;-0,724793708;-0,107674488;-0,358789502;-0,238695937;0,647235841;0,714908388;-0,473080506;0,243130983;-0,000413276;2,117796511;2,302324446;4
0,488870008;-0,099504227;-1,485627127;-0,724793708;0,595505844;0,038371549;0,075743994;0,013904863;1,352486579;-0,227287453;0,56130669;0,328959719;1,796633462;1,955933902;4
1,362502188;-0,409647272;-0,485017649;-0,724793708;2,70504684;-0,755950553;-0,395915902;0,208775933;-0,887211169;0,755884758;-1,029571844;1,631480199;0,765531041;0,050785905;4
-0,210035737;0,210638818;0,515591828;-0,724793708;1,298686176;0,435532601;0,232963959;-0,668143883;0,665863912;-0,937356272;0,386310051;-0,000413276;1,019080816;1,782738629;4
1,013049316;0,210638818;0,515591828;-0,724793708;-0,107674488;0,435532601;0,86184382;-1,106603791;-0,151544026;0,127746956;0,179495842;0,26907372;0,993725839;0,916762267;4
1,013049316;-0,409647272;-0,151481157;-0,724793708;1,298686176;0,435532601;0,54740389;-0,180966207;-0,396766407;-0,746183898;0,08404313;0,328959719;1,255727274;1,609543357;4
1,362502188;-0,409647272;-0,151481157;-0,724793708;0,595505844;0,236952075;0,075743994;-0,52199058;0,649515753;0,428160688;1,102205392;-0,494472768;0,545787902;2,475519719;4
1,013049316;-0,409647272;0,182055335;-0,724793708;-0,107674488;0,634113126;0,232963959;-1,106603791;0,175419149;-0,882735594;-0,743213707;0,403817218;1,002177498;2,129129174;4
0,488870008;-0,409647272;0,515591828;0,076821453;1,298686176;0,038371549;0,390183924;0,160058166;1,565012643;0,209677974;-0,329585289;-0,539387267;1,29798557;1,782738629;4
-0,384762173;0,520781863;-0,151481157;0,076821453;0,595505844;-0,160208976;-0,553135868;-0,424555045;-0,102499549;-0,66425288;-0,170497435;0,433760217;0,7739827;0,916762267;4
0,663596444;0,520781863;0,515591828;-0,724793708;2,001866508;-0,160208976;-0,553135868;0,403647003;1,254397627;-0,828114916;-0,647760995;0,029529724;0,807789337;1,782738629;4
-0,384762173;0,210638818;-1,152090634;-0,724793708;2,001866508;0,832693652;0,232963959;-0,814297186;-0,413114566;-0,555011524;0,099951915;0,763133212;2,016376601;1,263152812;4
-0,035309301;-0,409647272;0,182055335;-0,724793708;2,70504684;1,031274177;0,704623855;-0,52199058;-0,527551677;-0,69156322;-0,552308283;0,029529724;2,345991309;1,609543357;4
-0,035309301;-0,719790317;1,516201305;0,076821453;-0,107674488;-0,557370027;-0,395915902;3,08312422;1,368834738;-0,527701184;-0,186406221;-0,195042773;0,833144314;0,570371723;5
-0,035309301;-0,409647272;0,182055335;1,680051776;-0,107674488;-0,160208976;-0,238695937;2,595946544;1,189004992;-0,391149488;1,00675268;0,014558224;1,374050502;1,08995754;5
1,187775752;-0,719790317;-0,485017649;0,076821453;0,595505844;-0,160208976;-0,238695937;-0,229683975;0,665863912;0,373540009;0,211313413;-0,943617761;0,402109696;0,743566995;5
-0,210035737;0,210638818;0,182055335;-0,724793708;-0,810854821;0,038371549;-0,395915902;0,257493701;-0,576596153;-0,527701184;-0,409129215;0,29901672;-0,197958107;1,08995754;6
-0,384762173;0,830924908;1,516201305;-0,724793708;0,595505844;-0,160208976;-0,710355833;-0,911732721;-0,658336947;-0,964666612;-1,55456176;0,26907372;0,765531041;0,570371723;6
-0,210035737;0,830924908;0,182055335;-0,724793708;2,70504684;0,634113126;0,075743994;0,403647003;-0,576596153;-0,964666612;-1,331838765;1,5715942;-0,096538197;0,570371723;6
-0,734215045;0,830924908;0,182055335;-0,724793708;0,595505844;-0,557370027;-1,024795764;-0,863014953;0,15907099;-0,964666612;-0,806848849;0,808047712;0,714821086;1,08995754;6
-1,957300098;-0,099504227;0,515591828;-0,724793708;-0,107674488;0,236952075;-0,081475972;0,501082539;-1,459396726;-0,418459828;-0,059135938;0,538560716;1,323340547;1,08995754;6
-1,607847225;1,761354043;-1,819163619;-0,724793708;0,595505844;1,428435228;0,86184382;-0,424555045;-0,789122217;-0,527701184;-1,79319354;3,203487674;0,638756153;-0,122409367;6
-0,559488609;0,830924908;-1,152090634;-0,724793708;-0,810854821;1,031274177;0,54740389;-1,106603791;-0,592944312;-0,855425255;-0,87048399;1,077534707;1,137404045;1,609543357;6
-0,734215045;0,210638818;1,182664813;-0,724793708;1,298686176;1,031274177;0,232963959;-1,106603791;-1,034344598;-0,882735594;-0,218223791;0,328959719;1,264178933;0,743566995;6
-0,908941481;1,141067953;0,182055335;-0,724793708;2,001866508;0,435532601;0,232963959;-0,619426116;-1,001648281;-0,636942541;-0,854575205;0,763133212;1,035984135;1,263152812;6
-1,957300098;0,830924908;0,84912832;0,076821453;-0,107674488;0,236952075;-0,081475972;0,06262263;-0,576596153;-0,445770167;-1,490926618;0,778104712;0,56269122;0,743566995;6
-0,908941481;0,520781863;0,84912832;-0,724793708;0,595505844;-0,358789502;-0,238695937;-0,13224844;-0,315025613;-0,172666775;-0,250041362;0,074444223;0,317593104;0,743566995;6
-0,559488609;0,210638818;-0,818554142;-0,724793708;-0,107674488;-0,160208976;0,232963959;-0,473272813;-0,936255646;0,455471027;0,290857339;0,598446715;0,435916332;0,743566995;6
-0,734215045;0,520781863;1,516201305;-0,724793708;0,595505844;0,435532601;0,075743994;-0,911732721;-0,233284819;-0,964666612;-1,045480629;0,23913072;-0,028924923;1,08995754;6
-0,908941481;0,210638818;-1,152090634;-0,724793708;-0,107674488;0,832693652;0,86184382;-0,668143883;-0,674685106;-0,828114916;-0,695487351;0,972734209;1,29798557;0,916762267;6
-0,908941481;1,141067953;-1,152090634;-0,724793708;-0,810854821;1,031274177;1,019063786;0,06262263;0,42064153;-0,227287453;-0,361402859;0,703247213;0,14855992;1,08995754;6
0,139417135;0,520781863;0,182055335;-0,724793708;0,595505844;0,038371549;0,075743994;-0,375837278;-0,004410597;-0,882735594;-0,329585289;0,91284821;0,224624853;0,743566995;6
-0,384762173;0,520781863;0,515591828;-0,724793708;-0,107674488;0,435532601;0,075743994;-1,106603791;-0,429462724;-0,882735594;-1,204568482;-0,075270775;0,072494987;1,08995754;6
-0,734215045;-0,099504227;0,84912832;-0,724793708;0,595505844;0,832693652;0,86184382;-0,32711951;-0,298677454;-0,882735594;-0,536399498;0,418788718;-0,316281336;1,263152812;6
-0,035309301;-0,099504227;0,515591828;0,076821453;0,595505844;0,038371549;-0,238695937;-1,106603791;0,15907099;-0,718873559;-0,790940063;1,706337698;-0,121893174;0,570371723;6
-0,908941481;0,210638818;0,515591828;-0,724793708;-0,810854821;-0,557370027;-0,553135868;-0,083530672;-0,265981137;-0,309218471;-0,281858933;0,643361214;0,56269122;0,39717645;6
-0,908941481;0,520781863;0,84912832;-0,724793708;-0,810854821;-0,160208976;-0,553135868;0,06262263;-0,298677454;0,291608992;-0,075044723;-0,254928772;-0,341636313;0,570371723;6
-1,083667917;0,520781863;0,182055335;-0,724793708;2,001866508;0,832693652;0,075743994;-0,960450489;-1,197826186;-0,33652881;-1,55456176;0,89787671;1,374050502;1,08995754;6
-0,210035737;0,210638818;0,182055335;0,076821453;0,595505844;0,435532601;0,075743994;-0,863014953;-0,609292471;-0,746183898;0,020407989;1,466793701;0,909209247;1,955933902;6
-0,908941481;0,210638818;1,182664813;-0,724793708;-0,107674488;-0,160208976;-0,553135868;0,208775933;-0,952603804;-0,281908132;-1,300021194;0,029529724;0,951467543;1,08995754;6
-1,083667917;0,210638818;-0,485017649;-0,724793708;1,298686176;0,634113126;0,075743994;0,06262263;-0,184240343;-0,33652881;-1,188659697;1,826109696;1,306437229;1,436348084;6
-0,035309301;0,210638818;1,182664813;-0,724793708;-0,810854821;0,038371549;-0,395915902;-1,009168256;-0,707381423;-0,636942541;-0,281858933;1,616508699;0,537336243;0,743566995;6
-0,559488609;0,210638818;0,182055335;-0,724793708;-0,107674488;0,634113126;0,86184382;-0,473272813;-0,037106914;-0,527701184;-0,361402859;0,179244721;0,123204942;0,39717645;6
-0,908941481;0,520781863;0,84912832;-0,724793708;-0,107674488;0,832693652;0,390183924;-0,863014953;-0,543899836;-0,363839149;0,418127622;0,808047712;0,46127131;1,08995754;6
-0,384762173;0,520781863;-1,152090634;-0,724793708;0,595505844;0,236952075;-0,081475972;-1,009168256;-0,674685106;-0,118046096;-0,759122493;0,942791209;0,317593104;1,955933902;6
-0,559488609;0,520781863;-1,152090634;-0,724793708;1,298686176;0,832693652;0,075743994;-0,229683975;0,436989689;-0,718873559;-1,506835404;1,841081195;-0,536024475;0,743566995;6
-1,083667917;0,830924908;0,182055335;-0,724793708;-0,107674488;0,435532601;0,075743994;-0,473272813;-0,413114566;-0,281908132;-0,15458865;1,856052695;-0,214861425;1,436348084;6
-0,559488609;-0,099504227;1,182664813;0,076821453;1,298686176;-0,160208976;-0,395915902;-0,034812905;-1,001648281;-0,910045933;-1,538652974;0,134330222;1,010629157;0,223981178;6
-0,210035737;0,520781863;0,182055335;0,076821453;0,595505844;0,832693652;0,704623855;-1,057886024;-0,511203518;-0,964666612;-1,236386053;1,421879202;1,103597408;1,436348084;6
-0,734215045;0,210638818;-0,818554142;-0,724793708;0,595505844;0,236952075;0,232963959;-0,668143883;0,486034165;-0,391149488;-0,727304922;1,182335206;-0,307829676;0,916762267;6
-1,607847225;0,210638818;1,182664813;-0,724793708;-0,107674488;0,236952075;0,075743994;0,013904863;0,633167594;0,236988313;-0,504581927;0,688275713;0,004881714;1,08995754;6
-0,908941481;-0,409647272;-1,152090634;-0,724793708;-0,810854821;0,832693652;0,704623855;-1,106603791;-0,184240343;-0,609632202;0,752212114;1,436850702;0,630304494;1,263152812;6
-0,035309301;0,520781863;-1,152090634;-0,724793708;1,298686176;0,435532601;0,232963959;-0,32711951;-0,380418248;-0,773494237;-0,997754273;1,900967194;0,909209247;0,39717645;6
-1,433120789;2,071497088;-0,818554142;-0,724793708;-0,107674488;1,229854703;0,704623855;-0,570708348;-0,772774058;-0,636942541;-0,886392776;2,424969686;-0,299378017;0,223981178;6
-1,083667917;0,210638818;-0,818554142;-0,724793708;2,70504684;0,435532601;0,232963959;-1,106603791;-0,413114566;-0,964666612;-1,172750912;0,388845718;-0,012021605;0,39717645;6
-0,035309301;0,520781863;0,182055335;0,076821453;1,298686176;0,236952075;0,232963959;-1,057886024;-1,541137519;-0,199977114;-0,647760995;0,703247213;0,588046198;0,223981178;6
-0,559488609;0,210638818;-0,818554142;-0,724793708;2,70504684;1,031274177;0,390183924;-0,960450489;-0,919907487;-0,418459828;-1,029571844;1,721309197;0,579594539;0,916762267;6
0,488870008;-0,409647272;-0,485017649;-0,724793708;0,595505844;1,031274177;0,232963959;-0,278401743;-0,429462724;-0,882735594;-0,202315006;1,317078704;0,241528171;1,436348084;6
-0,384762173;0,520781863;-0,818554142;-0,724793708;-0,107674488;0,435532601;-0,081475972;-1,106603791;-0,707381423;-0,855425255;-1,140933341;1,197306705;0,655659471;1,08995754;6
